,Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4
318,36417.0,714.9720000000001,258.61188658688246,179.44634837209244,1.4411655011816438,0.720087921590628,36862.0,215.33129011042593,0.7800411258193034,0.9879279474797895,0.8952327509034214,0.8326426636932014,0.007101405568467542,0.002105516837002434,0.6932938054021098,0.9991511145284606
319,36520.0,692.007,233.33187265951443,199.5817192597158,1.1691044326353333,0.5180413418317171,36852.0,215.6355911572302,0.7968927293357773,0.990990990990991,0.9583400932010246,0.9241583187903899,0.006389153139636211,0.0028748061753752813,0.8540685981894802,0.9984953839179666
320,36534.0,709.6399999999999,254.46391149058752,184.2408921753206,1.381147846637889,0.6897627635129605,37052.0,215.67691931997368,0.8073812154696133,0.9860196480621829,0.9116558308572441,0.847573701341738,0.006965125950911138,0.002217270242616154,0.7183811792061336,0.9921906187257389
321,36554.0,698.1779999999999,247.48452657388827,188.25733938023205,1.3146075865548716,0.649123224117651,36868.0,215.73594581860746,0.7899809820193637,0.9914831290007594,0.9423504708418947,0.8717148857958922,0.006770381533454294,0.0024115193723487,0.7598868421181454,0.998953007571738
322,36571.0,708.781,256.9479832902269,182.05736324140005,1.411357270672569,0.7056728430714548,36981.0,215.78610564748982,0.7499897461137771,0.9889132257105,0.9147924376225348,0.8398046284868325,0.0070260037540736345,0.0021557639034194866,0.7052718140279066,0.9953905025287181
323,36638.0,717.672,265.12638437754856,176.30810363103603,1.503767432791317,0.7468465206500571,37059.0,215.98368095762902,0.7009106213651668,0.9886397366361748,0.8939013995658978,0.8146442364259804,0.007236377105124422,0.0019659520026212556,0.6636452319420687,0.9979680867217231
324,36648.0,728.404,244.72174964200883,191.1254361290357,1.2804248068623807,0.6245425232140361,37297.0,216.01315431115358,0.7603319502074689,0.9825991366597849,0.8679915528426261,0.8826888277284237,0.006677629055937809,0.002500532893093505,0.7791395665965788,0.9976296290782634
325,36655.0,697.963,241.02284693233727,193.95364309451023,1.2426827518516423,0.5936672704800158,37023.0,216.0337832661072,0.7787999830025921,0.9900602328282418,0.9455364743000193,0.8963207679924,0.00657544255715011,0.00261793336361822,0.8033909191344859,0.9983600382026631
326,36681.0,708.962,260.8608183425926,179.43997778263477,1.453749724928005,0.725827926424991,37056.0,216.11038785868323,0.7315715995213402,0.9898801813471503,0.9170755506574216,0.8284509311584772,0.007111605963375933,0.002066401030923908,0.6863309453373481,0.9977534229937473
327,36726.0,704.853,261.431070938213,179.12607128649205,1.4594808508923491,0.7283783522916746,37172.0,216.24290860035987,0.7594292803970223,0.9880017217260303,0.9289372726483605,0.8271507584171853,0.007118419401465256,0.0020554268431886335,0.684178377150125,0.9985452400452106
328,36745.0,719.173,267.6722508951998,175.85351112355232,1.522131967596239,0.753913878651621,37163.0,216.2988374247387,0.8122955168449907,0.9887522535855555,0.8927736572604001,0.8080734431804251,0.0072845897644631865,0.0019159677680676784,0.6529826895734677,0.9939258260867465
329,36751.0,720.806,265.9000596846662,176.4796363904771,1.5066897525578438,0.7479929745809786,37286.0,216.31649615450496,0.7122286821705426,0.985651450946736,0.88887816636968,0.8135255644960632,0.007235178898116138,0.0019548518802751927,0.6618238440886384,0.9971632038867915
330,36851.0,707.882,261.60307626535723,179.82029479676012,1.4548028439227685,0.7262995136780624,37279.0,216.61059637754448,0.7120415813270472,0.988519005338126,0.9241392224784561,0.8280124204572633,0.0070989410400086085,0.0020583571743506444,0.6856045684314956,0.9974194759605822
331,36857.0,719.3059999999999,269.46443651936545,174.37795273774526,1.5452895981903456,0.7623814606668663,37216.0,216.62822969387872,0.7748927760491128,0.990353611349957,0.895163737312645,0.8039214097861498,0.007311078940753872,0.0018837168177958388,0.6462896331125506,0.9987046474670792
332,36870.0,692.977,245.22846329591852,191.52879904831025,1.2803738368038498,0.6245036428492161,37138.0,216.6664302894785,0.7551459293394778,0.9927836717109161,0.9648179184269777,0.8835288831379494,0.006651165264331937,0.002500118004007927,0.7806232873389922,0.9994896335086595
333,36876.0,707.6669999999999,261.0194761595798,180.56242427864038,1.4455913360842991,0.722128982864374,37270.0,216.6840590621605,0.7161361738488726,0.9894284947679098,0.9253281670064597,0.8301451763303902,0.00707830231477329,0.0020736003861159666,0.6891410137846148,0.9962162788673897
334,36878.0,722.771,264.00974762424164,178.28114667920164,1.4808618440137122,0.7375592353263639,37329.0,216.6899350010132,0.7589002757542084,0.9879182405100592,0.887106550690969,0.8207649033831224,0.007159003948810717,0.0020040450227169957,0.6736550266255062,0.9975900249577535
335,36907.0,706.067,257.4024110004364,182.88760875319426,1.4074349419035788,0.7036846649271248,37328.0,216.77511821595357,0.7682716126480568,0.9887216030861552,0.9303080540427586,0.8421642881021267,0.006974352047048972,0.0021640680509491844,0.709240688154562,0.9982101267284702
336,36964.0,718.569,257.0194271358417,183.70887152571834,1.399058330723349,0.6993631941978483,37421.0,216.94244981466986,0.7992561840512022,0.987787605889741,0.8996050218079316,0.8440702410406118,0.006953236314680275,0.0021771136852944068,0.7124545718103565,0.996765503953216
337,36968.0,693.68,246.9912937284418,190.77464967680444,1.2946756508103945,0.6351434139902847,37213.0,216.95418753683805,0.7777824531874605,0.9934162792572488,0.9654226264775251,0.8783879960375102,0.006681218722366419,0.0024534715178595404,0.771565471582793,0.9989270290642814
338,37016.0,722.1109999999999,275.9506090782451,171.26572799522881,1.6112424377510757,0.7840963914198565,37446.0,217.09499070203526,0.7760167714884696,0.9885167975217647,0.892054583668837,0.7867168383037652,0.007454900828783367,0.001761551787989885,0.6189233836706726,0.9972356214866788
339,37027.0,698.1129999999999,245.18132652167472,192.43787009621965,1.2740804416463514,0.6196480471132196,37328.0,217.12724523400757,0.7862694300518135,0.9919363480497214,0.9547220200528164,0.885578230260586,0.0066216902941549334,0.002512212399721508,0.7842488019114715,0.9991960598999896
340,37063.0,720.3199999999999,266.24189722036664,177.9844970607161,1.4958712787751574,0.7437061027087877,37522.0,217.2327720361717,0.6956268768768769,0.987767176589734,0.8976343985944432,0.8159225662983072,0.007183495594538128,0.0019638638301284835,0.6657296341948156,0.9958458392215165
341,37080.0,713.993,268.5726834377858,176.1090833061142,1.5250359515582206,0.7550022089856051,37434.0,217.28258632200564,0.733299054700787,0.9905433563071004,0.9140325914786206,0.809027126440201,0.007243060502637158,0.001914054106163973,0.654524891316089,0.9981739904467728
342,37084.0,730.084,271.3184831865426,175.42775532893393,1.5466109264056296,0.762850401922599,37800.0,217.2943056708085,0.7263681592039801,0.9810582010582011,0.8742804652612367,0.8008827969210256,0.007316321949804298,0.0018567286167575916,0.6414132544040448,0.9920167476026897
343,37086.0,731.8019999999999,266.8127809946958,177.8706600167415,1.500038179256674,0.745371168906126,37595.0,217.3001651081937,0.7220794392523364,0.98646096555393,0.8702272406582007,0.8144293699053106,0.007194434045049231,0.0019524957867485043,0.6632951985643611,0.9949681219641782
344,37109.0,694.497,239.85975573306519,197.20229039876537,1.2163132347400305,0.5692613304634803,37419.0,217.36753728553202,0.7874755962991257,0.9917154386808841,0.9668261028287644,0.9062276271449043,0.006463654524052526,0.00268910085063673,0.8212485122006838,0.998895434400251
345,37112.0,713.0419999999999,262.3894128269509,180.8135591787022,1.4511600458438263,0.7246625833802863,37509.0,217.37632342141438,0.7405810983397191,0.9894158735236877,0.9172632632805716,0.8284492925207192,0.0070702040533237465,0.0020543547307822576,0.6863282302780803,0.9959721061142511
346,37119.0,721.6429999999999,269.81542230121204,175.91130092952542,1.5338151720525732,0.7582455903951016,37615.0,217.3968230242211,0.6937871481439947,0.986813771101954,0.8956974237962486,0.8057242286970805,0.007268930259468521,0.0018897134683206335,0.6491915327095051,0.9957398224379033
347,37125.0,720.1429999999999,270.7608164353596,175.0295198567861,1.546943719304626,0.7629682758464693,37570.0,217.41439257393452,0.7463511720477665,0.9881554431727442,0.8995780276912637,0.8029758346730322,0.00729322064472349,0.001870290282566773,0.6447701910688528,0.9974231974688055
348,37140.0,717.216,264.6527940666341,179.05454873859475,1.4780568040916173,0.7363838506597107,37530.0,217.45831023776475,0.7360868875852228,0.9896083133493205,0.9073019087430388,0.8216739634459074,0.007125815672230321,0.002003606579568163,0.6751481022049064,0.9979072462335046
349,37212.0,698.087,241.88610371394975,196.05636563977788,1.2337579701868833,0.5856947080025442,37535.0,217.66899167930393,0.7767387492694331,0.9913946982816039,0.9595636224610663,0.8998821690753903,0.0065002177715239645,0.002629361232191438,0.8097879182198293,0.9990822982647584
350,37248.0,703.5569999999999,249.15204425220546,190.70676618718346,1.306466724980573,0.6435271992334797,37633.0,217.774255967723,0.7359810314167161,0.9897696170913826,0.9456147674918334,0.8740616863945129,0.006689004624468574,0.0024082945015475093,0.7639838316228198,0.998119454438375
351,37255.0,717.693,264.53590642021743,179.63618419327037,1.4726203832942897,0.7340812629946842,37625.0,217.79471811572583,0.7878320081204534,0.9901661129568107,0.9089018994169381,0.8233087185138381,0.007100681960011204,0.0020124758687015618,0.6778372459808987,0.9981969449875367
352,37264.0,693.036,239.74359582158854,198.16403438839592,1.2098239549952736,0.5628390139474819,37541.0,217.82102376724592,0.7834990853850844,0.9926214006020084,0.9749621271457791,0.9085582579204456,0.006433651669750659,0.0027042598896293434,0.825478108035435,0.9986831894254455
353,37265.0,700.1869999999999,232.93729159444945,204.15828162239058,1.1409642055338627,0.4814898177270327,37602.0,217.82394642131484,0.778950668896321,0.991037710760066,0.9551749035771979,0.9351183957292362,0.0062508329959600015,0.0029483841031573586,0.8744464140312203,0.9977120580670663
354,37278.0,737.8639999999999,281.7473468151368,168.8338585919577,1.668784621549588,0.8005705561703162,37788.0,217.8619373562931,0.7734345823478153,0.9865036519530009,0.8604186676975357,0.7732528445041192,0.00755800597712154,0.001666760113114296,0.5979199615337117,0.9977996367249795
355,37285.0,716.2270000000001,271.71899329991,175.1878671985474,1.5510149055696878,0.7644026785276454,37716.0,217.88239126980992,0.7377324891175306,0.988572489129282,0.9133613580944661,0.8018666219233417,0.007287622188545259,0.0018585496040411263,0.6429900793547513,0.9972871972126557
356,37393.0,696.7230000000001,244.04334752025642,195.23651756165458,1.2499882223272545,0.5999899494930355,37667.0,218.19772294018546,0.7822803347280335,0.9927257280909019,0.9680100771773852,0.8940941236764273,0.006526444722815939,0.0025727014359405408,0.7994043019927184,0.9992459623686379
357,37493.0,711.31,258.55980317244223,185.00034234204014,1.397617971400295,0.69860955105957,37853.0,218.48929092922486,0.790591261808367,0.990489525268803,0.9311984132636748,0.8450242003916866,0.006896215378135712,0.0021690380288531775,0.7140658992476092,0.9979913335525709
358,37504.0,724.477,269.8273045665359,177.70824716265818,1.5183724383908879,0.7524932665977573,37841.0,218.52133965758938,0.7212030306526672,0.9910943156893317,0.8979212489751922,0.8098562894093799,0.007194627361522394,0.00190906143690025,0.6558672094959294,0.9958506941429616
359,37580.0,703.0400000000001,243.49361162053046,196.7097491836039,1.237831945956373,0.5893688014699462,37934.0,218.74263894162794,0.7988945578231292,0.9906680023198187,0.9554469299902669,0.8983506281163739,0.006479340383728857,0.0026031192366225194,0.8070338510370837,0.998972282281899
360,37596.0,713.253,245.9617179137289,195.32385550712175,1.2592507826303931,0.607757083499426,38139.0,218.78919974227057,0.7711209106758281,0.9857626052072681,0.9286761471505918,0.8895254171993175,0.006542231032921824,0.002526615102926472,0.7912554678436202,0.9963890671426566
361,37600.0,721.2370000000001,268.8831089833439,178.2037500185152,1.5088521366997452,0.748835892002479,38001.0,218.80083839428522,0.7174887892376681,0.9894476461145759,0.9083259305442979,0.8137396180131157,0.007151146515514466,0.0019341817525694376,0.6621721659241314,0.999119887417724
362,37600.0,749.282,299.1671654178888,161.11163635835618,1.8568935936598614,0.8426038956152411,38280.0,218.80083839428522,0.6782106782106783,0.9822361546499477,0.8416026796791812,0.7313664856524458,0.007956573548348106,0.0014042552792118304,0.5348969363356091,0.9932466943498792
363,37606.0,696.1360000000001,238.35598361032405,201.09867495602242,1.1852687923600158,0.536829925366119,37883.0,218.8182952115991,0.7806123508043591,0.9926880130929441,0.9751666017373525,0.9180314750114849,0.006338243461424349,0.00277701973026753,0.8427817891117625,0.9989229534035121
364,37650.0,719.742,259.560799455457,185.54331612040636,1.3989229301421873,0.6992924818436337,38103.0,218.94626934314016,0.7083991871754346,0.988111172348634,0.9133161806791871,0.8435259476873098,0.00689404513825915,0.00215301805181828,0.7115360244217742,0.9953840601858314
365,37657.0,704.4159999999999,252.0951069483164,190.5731440702591,1.3228259846275918,0.6546208937440811,37993.0,218.96662196803425,0.7474593092497023,0.9911562656278788,0.9536678864346351,0.8685873542675541,0.006694508509661322,0.0023504578604114745,0.7544439919935096,0.9979981165551852
366,37767.0,719.5830000000001,271.5429407026063,177.63288937761106,1.5286749072991868,0.7563550510944391,38093.0,219.28620085635322,0.7211020735479436,0.9914419972173365,0.9165592884538105,0.8075562571759705,0.007189952622729004,0.00188623994407206,0.6521471085040621,0.9969209206378798
367,37771.0,712.802,242.64829862707646,198.54371693595738,1.2221404050038287,0.5748816220982401,38155.0,219.29781313134848,0.748592833359759,0.9899357882322107,0.9341799198680203,0.9037681878346278,0.006424195775252878,0.002643788636008158,0.8167969373418869,0.9982405398089005
368,37784.0,717.954,269.16351025960023,178.95816349778104,1.5040582949597472,0.7469610072282485,38074.0,219.33554877920128,0.7266153846153847,0.9923832536639177,0.921137700700214,0.8148784676186555,0.007123743125651076,0.0019375788365453546,0.6640269169885281,0.9987351925731434
369,37789.0,766.3779999999999,313.5680677939905,154.340986665798,2.0316577894695893,0.8704771225709357,38251.0,219.3500607613252,0.7805870566606763,0.9879218843951793,0.8085170916158955,0.6995293312373724,0.008297866251924912,0.0012256597089833527,0.48934128526140536,0.9941740339103947
370,37822.0,699.7579999999999,235.23178155076494,204.88147038657587,1.1481359495659773,0.49132379646599106,38130.0,219.4458157745855,0.7859280192835176,0.9919223708366116,0.9706409503789071,0.9328918666002081,0.006219443222218945,0.0029057382948407674,0.8702872347688206,0.9992080606864484
371,37832.0,720.4759999999999,263.0344963982221,183.38498046254276,1.4343295494253856,0.7168865435871482,38289.0,219.47482419726566,0.7251677209124018,0.9880644571547964,0.9158621855585968,0.8343955914626153,0.006952698678320524,0.002078840523249496,0.6962160030522477,0.9986031859606732
372,37835.0,718.2819999999999,263.8910757169455,183.00812804932465,1.4419636905188231,0.7204578405594929,38255.0,219.48352597644973,0.793918918918919,0.9890210430009149,0.9215388224807862,0.8317201534009883,0.006974787252991821,0.002058825923003216,0.6917584135733633,0.9974905149836933
373,37866.0,730.356,273.96331213594306,176.596200233038,1.5513545125796508,0.7645217013108,38306.0,219.57342416818494,0.7821614475749814,0.988513548791312,0.8920518366778217,0.8014701766316457,0.00723507400137176,0.0018415020487888584,0.6423544440299613,0.9965194654214733
374,37867.0,719.536,269.92034262463454,179.06672402586938,1.507372986762408,0.7482598003649945,38243.0,219.57632349706194,0.7111975058222523,0.9901681353450305,0.9191062272199534,0.8134856430677266,0.00712811531477631,0.0019255466739718707,0.6617588914773129,0.9975174767627374
375,37892.0,714.794,266.5233763649872,181.33392889673553,1.4697932040989672,0.7328708124705897,38274.0,219.6487942810176,0.7395003903200624,0.9900193342739196,0.9319564017558318,0.824125813190293,0.00703376375923644,0.002001435550087564,0.6791833559665618,0.9982590809367821
376,37918.0,701.9909999999999,234.7831508541705,205.8916004904306,1.1403240845907296,0.48059315514842854,38269.0,219.72413854027943,0.7794840168568198,0.9908280853954898,0.9669236835021939,0.9358599104786502,0.006191865363525779,0.002929844980357227,0.8758337720411071,0.9987343443564214
377,37924.0,741.7260000000001,283.1055090109632,170.914936981665,1.6564117449917997,0.7972005069375075,38341.0,219.74152200832756,0.7967226890756303,0.9891239143475653,0.8662375313048751,0.7761824302748489,0.007465075124221158,0.0016713568147045481,0.6024591650673707,0.9979204368955463
378,37968.0,721.739,267.35350895355157,181.27760357155148,1.474829232547888,0.7350207600466041,38430.0,219.8689587788705,0.7858917039244908,0.9879781420765027,0.9159404477999294,0.822390398538099,0.007041548381625357,0.00198682701003688,0.6763259676076534,0.9974653077590033
379,37968.0,724.161,269.7300926496259,179.521050127292,1.5024984115142477,0.7463460356371413,38324.0,219.8689587788705,0.7741619770002447,0.9907107817555578,0.9098238577999064,0.8151443415862241,0.0071041427689008075,0.0019347707638954247,0.6644602976200389,0.9983505416883925
380,37982.0,720.626,270.6916541067369,179.0020612408649,1.5122264639315781,0.750142143856533,38363.0,219.90949135526404,0.7094665271966527,0.9900685556395485,0.9191107355626656,0.8123984911206429,0.007126840453550021,0.0019149314490933158,0.6599913083750973,0.9980563224896492
381,38024.0,765.0519999999999,257.13666486528086,189.05199944347817,1.3601372406651446,0.6778286376071243,38711.0,220.03104428468686,0.7295751947503741,0.9822531063521996,0.816367591656787,0.8556968894341287,0.006762483296478036,0.002236483926347111,0.7322171665872436,0.995915836529624
382,38065.0,721.784,269.2781625296038,180.28455431569623,1.4936285781757592,0.7428026015724314,38399.0,220.14963836069313,0.7264312977099237,0.991301856819188,0.9181659790808259,0.8175547407654731,0.007074166886368154,0.0019494963601916942,0.6683957541480999,0.9983349999269407
383,38115.0,711.3269999999999,238.47896062097587,203.80507994042915,1.1701325633820396,0.5192802308864781,38531.0,220.29417887811,0.7877604166666666,0.9892034984817419,0.946601527367861,0.9237468089616188,0.006256826987300955,0.0028102548982987274,0.8533081670667735,0.9984836728846733
384,38148.0,700.346,240.67796953774703,202.09615218252492,1.1909082233311232,0.5430578758757696,38456.0,220.3895236905715,0.7742956888852806,0.9919908466819222,0.9773639879076002,0.9157029374722494,0.006309058654129889,0.002736293993631881,0.8385118696953063,0.9985906809808955
385,38190.0,706.1919999999999,250.17822975055836,194.6882699781568,1.28501953291088,0.6280186503834707,38507.0,220.51081201028637,0.7969865186360032,0.9917677305424988,0.9623076439830862,0.8814148706310215,0.006550883208969844,0.00243893998034501,0.7768921741695005,0.9983216187734096
386,38200.0,701.769,239.606249185186,203.17874734991292,1.1792879536388612,0.5300453171946988,38503.0,220.53968035000688,0.7585686484769053,0.9921304833389606,0.9747311997823213,0.9204254108562794,0.006272414900135759,0.0027769556303512536,0.847182936949951,0.9990726320734679
387,38222.0,715.8429999999998,246.22348946564884,198.21208348915414,1.2422223969969106,0.5932628267104245,38662.0,220.60317739975412,0.7579369013861073,0.9886193161243598,0.9373196187385078,0.8959469215488107,0.006441931072828445,0.002560501076222308,0.8027208862327909,0.9971578634155821
388,38232.0,723.542,264.63266961403315,184.59960295251682,1.4335495059656365,0.7165174064386127,38705.0,220.63203365403388,0.7828009828009828,0.9877793566722646,0.917718294835249,0.83372938789389,0.0069217584644808835,0.0020629877235069133,0.6951046922379206,0.9964669881520668
389,38240.0,703.058,240.67701135943,202.41271452433352,1.1890409746493293,0.5410134953136294,38518.0,220.65511594040285,0.7837671654027465,0.9927825951503193,0.9721772163498675,0.9168101045216728,0.006293854899566684,0.0027429257639734832,0.8405407677530407,0.999437413721571
390,38278.0,743.116,282.0458624875159,173.58218308639545,1.6248549100637582,0.7881840781845816,38714.0,220.7647238427656,0.7329580269607843,0.9887379242651237,0.8710556011788944,0.7827263335676028,0.007368354210970162,0.0017060432571386634,0.6126605132601822,0.9954844431729896
391,38290.0,719.8879999999999,270.4465104391525,180.50806587614184,1.4982516660763692,0.7446594467560609,38605.0,220.79932556035894,0.7599031515440184,0.9918404351767905,0.9284646256789777,0.8164251230375419,0.007063110745342192,0.0019357141286597836,0.6665499815268654,0.9986596203457991
392,38315.0,724.757,271.65674908741295,179.8190264017298,1.5107230559713436,0.749561514610764,38694.0,220.87139506175933,0.7786019101808576,0.9902051997725746,0.9166295560279277,0.8130532217724801,0.007090088714274121,0.0019112052613844098,0.6610555414346095,0.9986718477228845
393,38380.0,784.252,257.65208232100736,190.13489745381892,1.3551014872668885,0.6748530842332301,39006.0,221.05866580375343,0.7758394145828701,0.9839511869968722,0.7841579767148612,0.8579735269841041,0.00671318609486731,0.0022439025917166656,0.7361185730055433,0.9975153730845915
394,38424.0,724.092,268.0183559164045,183.1264126731716,1.4635701753997705,0.7301744993738566,38899.0,221.18534369822947,0.7084070796460177,0.9877888891745289,0.9209264341663137,0.8252619226095754,0.006975285132115462,0.0019957629556741903,0.6810572409092529,0.9967750655348389
395,38433.0,742.29,285.77567766520093,171.78794357256132,1.6635374504293572,0.7991522770442666,38911.0,221.21124614902948,0.7276221128360469,0.9877155560124387,0.8765302935323483,0.7740730350334027,0.007435684897489161,0.0016467531243290973,0.5991890635658236,0.996773447129444
396,38466.0,727.0299999999999,264.7554812685754,185.9890670158894,1.4235002385702427,0.7116899266257659,38879.0,221.30619586397208,0.8102881698685541,0.9893772987988374,0.9144968788373733,0.8358890052193966,0.0068828441030670045,0.002072727201304724,0.6987104290466724,0.9946144624394546
397,38518.0,727.866,267.05066565873096,184.38577368985094,1.448325759165823,0.7233778265193005,38914.0,221.45573098050318,0.7806014915693904,0.989823713830498,0.9136307887410539,0.8292648529230988,0.006933139458402071,0.0020224730084139656,0.6876801962935688,0.995984942360185
398,38542.0,723.7639999999999,254.71159572378366,192.90092189866144,1.3204270524823818,0.6530315050200789,38941.0,221.5247131432126,0.7865714285714286,0.9897537300017976,0.9245920525080733,0.8697080025498335,0.006608676138336974,0.0023323197891253374,0.7563920096992214,0.998760471888368
399,38550.0,714.5189999999999,238.48526086482735,206.13827108824495,1.156918895292059,0.5028652374284713,38916.0,221.54770242442262,0.7920364891518737,0.9905951279679309,0.9488699278292526,0.928978594404604,0.00618638808987879,0.0028421026008064033,0.8630012288619539,0.998422428330661
400,38577.0,728.126,243.87711366908988,201.64386234379052,1.2094447648165667,0.5624582485352788,38948.0,221.6252736428054,0.7826854406752151,0.9904744787922358,0.9143768807142445,0.9087579818724714,0.006321826831248927,0.002659593799422299,0.8258410696169269,0.9988091582187059
401,38579.0,729.013,278.62622832239975,177.29519663211417,1.5715385053580808,0.7714259371649859,38848.0,221.63101857893864,0.6959949485837994,0.9930755766062603,0.9122004548572263,0.7954420512145336,0.007222225260437019,0.0017835487231929177,0.6327280568403847,0.994356504745061
402,38618.0,706.341,241.86499939115765,203.53446343987247,1.1883245485971896,0.5402244857669051,38913.0,221.74301508408897,0.7914822101983932,0.992418985943001,0.9726818463220062,0.916804893813816,0.006263012051146037,0.002729422086214626,0.8405312133209626,0.998823874651481
403,38688.0,760.8889999999999,294.46263180321546,168.89627300845447,1.7434525141266763,0.8191533616034177,39324.0,221.94389269974062,0.7157287157287158,0.9838266707354287,0.8397374692153222,0.7537251546677137,0.007611213601199738,0.0015152549490769958,0.5681016087788691,0.9904581781049288
404,38695.0,746.287,284.85945992661493,173.85304829772167,1.6385071341331665,0.7921614004348547,39226.0,221.96397046261163,0.6982892409860324,0.9864630602151634,0.8730778334988831,0.779205193044295,0.007361660677777876,0.0016740287459780835,0.6071607328671972,0.9948371923684243
405,38697.0,725.98,263.6656252560035,187.3911707452123,1.4070333421124643,0.7034798415467468,39177.0,221.96970663272182,0.7915439371624938,0.9877479133164867,0.9226518321911888,0.8418606195525205,0.006813593437630915,0.002111138652177276,0.7087293027533537,0.9972057595060878
406,38706.0,720.119,258.8464423050796,190.7525631998383,1.356974910129538,0.675965464919783,39128.0,221.9955175640247,0.7452777510349475,0.989214884481701,0.937949846896825,0.8576340303815265,0.00668750173887975,0.0022317815942293887,0.7355361300684612,0.9981040739966786
407,38751.0,739.5509999999999,271.1629633226162,182.2863325032997,1.4875660703618998,0.7403341552431728,39175.0,222.12452723198373,0.7929404542664211,0.9891767708998086,0.8903413034812356,0.819155110676789,0.006997573309659523,0.0019435324685959834,0.6710150953479026,0.998179288540195
408,38771.0,716.198,249.3478187173627,198.17116322471466,1.2582447146188303,0.6069265097726745,39156.0,222.18184081721662,0.7821149035745986,0.9901675349882522,0.9498404464025846,0.8910518726817542,0.006431297070422809,0.002500865195535158,0.7939734398096613,0.9990128841882384
409,38780.0,742.106,279.83945507761126,177.8766253996763,1.5732221951525762,0.7719871625653848,39473.0,222.20762710768864,0.798040910400461,0.9824436956907253,0.8848828598835263,0.7940539587102223,0.007216076716802766,0.0017696238604209716,0.6305216893433755,0.991950716200096
410,38802.0,707.0930000000001,245.75149133487085,201.2395485334108,1.2211888424807809,0.5739730772764524,39092.0,222.27064766813854,0.7919583630982754,0.9925816023738873,0.9752386386930055,0.9044528945106731,0.006333474855287636,0.0026143614154910664,0.8180350383887348,0.9989752616386601
411,38828.0,758.732,291.5890097473239,171.3388383137353,1.7018266997550247,0.8091487259949185,39668.0,222.34510348324943,0.6820904699165569,0.9788242412019764,0.8475748916312671,0.762529094206679,0.007509761248257029,0.0015661435561871557,0.5814506195116586,0.9895281888740403
412,38860.0,731.001,269.6498546844392,183.8466439039022,1.46671078110834,0.7315407922936072,39291.0,222.43670719647065,0.7923497267759563,0.9890305667964674,0.913853791760327,0.8249094272896224,0.006939008097901164,0.0019819934938371873,0.6804755632312928,0.9980608448721071
413,38923.0,740.031,265.95252353849736,186.7242824859309,1.424306040959274,0.7120820085715825,39422.0,222.6169418524267,0.788425700858856,0.9873420932474253,0.8931334287850407,0.8370551965084184,0.006832785847403781,0.002069159453627054,0.7006614020017472,0.997956267538083
414,38927.0,734.687,277.9330654416451,179.29136785934443,1.5501753863559449,0.7641080349684396,39383.0,222.62838039635847,0.6936386315039201,0.9884214000964884,0.9062668379914516,0.80101437388385,0.007139853198079613,0.0018131355897833899,0.6416240271685361,0.9946297742112429
415,38940.0,715.812,241.5768500655957,205.47426704805815,1.1757036710056425,0.5258869764870374,39325.0,222.66555160596178,0.7691851851851852,0.9902097902097902,0.9550098738871399,0.92171725703643,0.006203822549193521,0.002762040260053024,0.8495627019187605,0.9988339873953591
416,38945.0,741.576,270.427231442214,184.22760625975351,1.467897439110849,0.7320540960279804,39546.0,222.67984657285652,0.8061144229177016,0.9848025084711475,0.889918510028687,0.8234372159389564,0.006943824147957736,0.0019692481320718134,0.6780488485932994,0.9953061684421639
417,38970.0,749.433,276.17992576341265,180.1700485682718,1.532884782782083,0.757905159857686,39525.0,222.75130764673256,0.7887067395264117,0.9859582542694497,0.8719159948155847,0.806544165116297,0.007086988087334171,0.0018499248239037995,0.6505134902831446,0.9971622302494928
418,39081.0,732.027,265.64289807520663,187.6631411248403,1.4155304898072198,0.7077640208492624,39516.0,223.06831834170197,0.7401704545454545,0.9889918007895536,0.9164764975601389,0.839730028387767,0.00679723901832621,0.002084831878433251,0.70514652057612,0.9981563996569721
419,39102.0,715.945,254.58454929327476,195.92984691965302,1.2993658357609745,0.6385188335475759,39444.0,223.12824267276056,0.7519326179762317,0.9913294797687862,0.9586266859270351,0.8764406296146536,0.006510780760402914,0.0023697516966195756,0.7681481772393306,0.998105498306852
420,39114.0,725.8519999999999,267.87658204649074,186.55768290610163,1.4358914512318348,0.7176233008417493,39605.0,223.16247792308442,0.7417085427135678,0.9876025754323949,0.9329232999809622,0.8330794585259936,0.006848611291263761,0.002034829309673446,0.694021384217963,0.9965393725706576
421,39124.0,714.5889999999999,250.90051730678337,198.84739145274267,1.2617742454338983,0.6098266883688556,39451.0,223.1910032869123,0.7685840012572686,0.9917112367240374,0.9628097088906368,0.8895597573201101,0.006412956684050285,0.002477071713558389,0.7913165618434134,0.9984628577193195
422,39127.0,768.7349999999999,268.8967364942759,186.71967580500854,1.4401092725497495,0.719597175898986,39977.0,223.1995601851686,0.7908278761419678,0.9787377742201766,0.8320187338611705,0.8300567834891515,0.00687240873295361,0.002012426169420106,0.6889942638163563,0.9922270280555232
